Date,ONI,dONI,Copper,Aluminum,Nickel,ret_Copper,ret_Aluminum,ret_Nickel
2006-09-01,0.5,0.2,7622.642857142857,2484.380952380952,29702.61904761905,-0.8830151529640062,0.9231358666709433,-2.547007245265398
2006-10-01,0.7,0.19999999999999996,7497.409090909091,2657.147727272727,32551.13636363636,-1.6565634898764614,6.72297497221237,9.15770540281855
2006-11-01,0.9,0.20000000000000007,7029.295454545455,2702.136363636364,31891.59090909091,-6.4471025350474775,1.6789441424868379,-2.0469912195776985
2006-12-01,0.9,0.0,6680.973684210526,2823.671052631579,34400.52631578947,-5.082274292737132,4.3995124135558505,7.5729496965262655
2007-01-01,0.6,-0.30000000000000004,5689.340909090909,2799.059090909091,36821.59090909091,-16.066932980693238,-0.8754508320788723,6.801251847442025
2007-02-01,0.2,-0.39999999999999997,5718.15,2839.05,41078.25,0.5050918275760097,1.4186167424525387,10.939440173337012
2007-03-01,-0.1,-0.30000000000000004,6465.295454545455,2757.079545454545,46125.22727272727,12.28033853007009,-2.929750536752973,11.588124532284994
2007-04-01,-0.3,-0.19999999999999998,7753.342105263158,2817.052631578947,49956.57894736842,18.167527799174366,2.1519188472931106,7.979417740894945
2007-05-01,-0.3,0.0,7677.952380952381,2804.604761904762,51783.33333333333,-0.9771095249629269,-0.44285480764498786,3.5914140091444224
2007-06-01,-0.4,-0.10000000000000003,7514.238095238095,2681.309523809524,41551.66666666667,-2.155326101478394,-4.4957320729879235,-22.01307143594846
2007-07-01,-0.5,-0.09999999999999998,7980.931818181818,2738.090909090909,33400.22727272727,6.025554030778579,2.09556255809904,-21.83749282792853
2007-08-01,-0.8,-0.30000000000000004,7500.204545454545,2512.602272727273,27649.63636363636,-6.2124880942798555,-8.5941950931125,-18.89501280558683
2007-09-01,-1.0,-0.19999999999999996,7671.35,2394.9625,29548.4,2.2562317423750144,-4.79514049995835,6.641702039380348
2007-10-01,-1.4,-0.3999999999999999,8020.586956521739,2444.532608695652,31156.0,4.451899547774119,2.048636944511184,5.297724618759148
2007-11-01,-1.6,-0.20000000000000018,6957.431818181818,2507.152272727273,30505.63636363636,-14.220119118751562,2.5293613787898295,-2.10953777097842
2007-12-01,-1.7,-0.09999999999999987,6630.736111111111,2382.833333333333,26053.55555555556,-4.809458926001398,-5.085730053429316,-15.77572168057646
2008-01-01,-1.8,-0.10000000000000009,7078.909090909091,2456.125,27774.77272727273,6.540398727705643,3.0294648936251,6.397390431361671
2008-02-01,-1.6,0.19999999999999996,7941.142857142857,2784.892857142857,28064.95238095238,11.49373889403602,12.562449648105734,1.0393398795544684
2008-03-01,-1.4,0.20000000000000018,8434.315789473683,3012.052631578947,31093.05263157895,6.025139548665592,7.841238251249294,10.246285452692128
2008-04-01,-1.0,0.3999999999999999,8714.181818181818,2968.034090909091,28776.81818181818,3.264319548752148,-1.4721972354250212,-7.741426740422064
2008-05-01,-0.8,0.19999999999999996,8356.125,2908.2775,25656.5,-4.19569896500942,-2.033882986615687,-11.477318795441604
2008-06-01,-0.6,0.20000000000000007,8292.0,2967.869047619048,22562.57142857143,-0.7703608319571842,2.028322138123606,-12.850454892225116
2008-07-01,-0.3,0.3,8407.021739130436,3067.45652173913,20106.95652173913,1.377608341313774,3.3004520750703037,-11.522655110067603
2008-08-01,-0.2,0.09999999999999998,7633.8,2762.56,19111.8,-9.64815225920983,-10.46909375952847,-5.075990545747011
2008-09-01,-0.2,0.0,6975.113636363636,2524.147727272727,17781.86363636364,-9.023713586807958,-9.0254314068412,-7.212690430290358
2008-10-01,-0.4,-0.2,4894.891304347826,2122.028260869565,12144.86956521739,-35.41565492353396,-17.353111385883402,-38.127221843255654
2008-11-01,-0.6,-0.19999999999999996,3729.1875,1857.13,10776.5,-27.20016887817156,-13.33400728324392,-11.953898516601136
