ticker,company,subsector,benchmark,signal,horizon_months,n,r,slope,hac_t,p,confidence,q_bh_global,q_bh_family,p_over_50pct
MPC,Marathon Petroleum,Refining,SPY,dONI,1,180,-0.013648922832569868,-0.007074161424643996,-0.1871568263909931,0.8517508297550958,0.14824917024490425,0.9414088118345796,0.8615410691775681,True
MPC,Marathon Petroleum,Refining,SPY,dONI,3,178,-0.11838450711180322,-0.10308884835840218,-1.0517934356227554,0.29433628448144866,0.7056637155185513,0.5305134973478489,0.4399893688321446,False
MPC,Marathon Petroleum,Refining,SPY,dONI,6,175,-0.09902882232151422,-0.11990887663684636,-0.7260766352576112,0.46877295349459425,0.5312270465054058,0.7005509029780991,0.5685565022040774,False
MPC,Marathon Petroleum,Refining,SPY,dONI,12,169,-0.0776750602730606,-0.13317924838337925,-0.8357726597461352,0.4044769967336603,0.5955230032663397,0.6471631947738565,0.5393026623115471,False
MPC,Marathon Petroleum,Refining,XLE,ONI,1,180,-0.10216261510037244,-0.009591053728531324,-1.2143916623925226,0.22620682439448753,0.7737931756055125,0.4578644156418543,0.5837595468244839,False
MPC,Marathon Petroleum,Refining,XLE,ONI,3,178,-0.21028020433228067,-0.03318493332627417,-1.7976533355019058,0.07394614092859393,0.926053859071406,0.21418882200006517,0.28169958448988164,False
MPC,Marathon Petroleum,Refining,XLE,ONI,6,175,-0.2920410911422119,-0.06258983419103223,-2.450209792697786,0.01527278659145448,0.9847272134085455,0.08807406767934843,0.0867650200998572,False
MPC,Marathon Petroleum,Refining,XLE,ONI,12,169,-0.37869205203026524,-0.09841208188684411,-2.4278245277715857,0.0162517624884512,0.9837482375115488,0.08807406767934843,0.0867650200998572,False
MPC,Marathon Petroleum,Refining,XLE,dONI,1,180,0.05481891368671686,0.021544291669927808,0.7474334389762523,0.4557882114030932,0.5442117885969068,0.7005509029780991,0.9115764228061864,False
MPC,Marathon Petroleum,Refining,XLE,dONI,3,178,-0.018377805510330445,-0.012368882660251247,-0.17818267660689333,0.8587844391222307,0.14121556087776932,0.9429789919773514,0.9773236126407123,True
MPC,Marathon Petroleum,Refining,XLE,dONI,6,175,-0.024241067892518203,-0.022215928720812517,-0.16129091882419166,0.8720524783477863,0.12794752165221368,0.9484974381844559,0.9773236126407123,True
MPC,Marathon Petroleum,Refining,XLE,dONI,12,169,-0.13111607825372476,-0.14594668898540197,-0.9561500876424124,0.34037848229876183,0.6596215177012381,0.5661741091702177,0.7359534752405661,False
PSX,Phillips 66,Refining,SPY,ONI,1,170,-0.0873884476909213,-0.008784379745814282,-1.3509572294660657,0.17852579662253779,0.8214742033774622,0.37027572632822653,0.3080445118192809,False
PSX,Phillips 66,Refining,SPY,ONI,3,168,-0.17759573329618844,-0.031756633845955326,-2.156555313550518,0.03247942594322002,0.9675205740567799,0.1221048364486347,0.10659946039166522,False
PSX,Phillips 66,Refining,SPY,ONI,6,165,-0.2687113746825057,-0.06567621926739589,-2.4851196003878235,0.013960044889496976,0.986039955110503,0.08807406767934843,0.08078022904683206,False
PSX,Phillips 66,Refining,SPY,ONI,12,159,-0.44217666982435744,-0.13485509854191408,-3.5378263806647388,0.0005307817119298044,0.9994692182880702,0.038932407888236945,0.03612116316183795,False
PSX,Phillips 66,Refining,SPY,dONI,1,170,0.08654453009527471,0.0360963206656086,1.0943917381892414,0.2753497904214601,0.7246502095785399,0.5197614021438798,0.4326925278051516,False
PSX,Phillips 66,Refining,SPY,dONI,3,168,0.07466557682412023,0.05649250542935369,0.7216904051112645,0.47150015109013516,0.5284998489098649,0.7005509029780991,0.5685565022040774,False
PSX,Phillips 66,Refining,SPY,dONI,6,165,0.08271835774934241,0.08572237078109708,0.72148717613606,0.4716434620556551,0.5283565379443449,0.7005509029780991,0.5685565022040774,False
PSX,Phillips 66,Refining,SPY,dONI,12,159,0.14821125623080497,0.1917065114869818,1.813790503902313,0.07161951191405573,0.9283804880859443,0.21418882200006517,0.17506991801213623,False
PSX,Phillips 66,Refining,XLE,ONI,1,170,0.06349316711191587,0.004270900626430523,0.7153694081575994,0.47537382702085296,0.524626172979147,0.7005509029780991,0.9126359565239053,False
PSX,Phillips 66,Refining,XLE,ONI,3,168,0.02883027597276483,0.0035801548404254587,0.20609202865447204,0.8369715684650724,0.16302843153492763,0.9414088118345796,0.9773236126407123,True
PSX,Phillips 66,Refining,XLE,ONI,6,165,-0.041543349679992236,-0.007430147920403309,-0.2424663306635605,0.808723658428245,0.191276341571755,0.9370039628685872,0.9773236126407123,True
PSX,Phillips 66,Refining,XLE,ONI,12,159,-0.12483218769660843,-0.030019783646886317,-0.5746623706121097,0.5663421880252678,0.4336578119747322,0.7543280469647119,0.9126359565239053,True
PSX,Phillips 66,Refining,XLE,dONI,1,170,0.21493355441669373,0.05998779953557515,3.097694677611121,0.0022864457210502237,0.9977135542789498,0.04414546560228105,0.037838970516240904,False
PSX,Phillips 66,Refining,XLE,dONI,3,168,0.28538849912523556,0.14995396566347297,3.3724859949500656,0.0009269620925770701,0.999073037907423,0.038932407888236945,0.0370784837030828,False
PSX,Phillips 66,Refining,XLE,dONI,6,165,0.25855529217862383,0.19607379593059165,2.2670682446305976,0.024700311808765026,0.975299688191235,0.10561315533387033,0.10977916359451123,False
PSX,Phillips 66,Refining,XLE,dONI,12,159,0.17574708901986272,0.17924755748765542,1.5245283495013446,0.1293886257303826,0.8706113742696174,0.32039710466449567,0.3955519810672786,False
KMI,Kinder Morgan,Midstream,SPY,ONI,1,185,-0.12224113678974223,-0.010078649541696013,-1.0976276478519962,0.2738092587060443,0.7261907412939557,0.5197614021438798,0.4326925278051516,False
KMI,Kinder Morgan,Midstream,SPY,ONI,3,183,-0.16626269052969297,-0.02464865668009143,-1.1650644383125128,0.2455260623015736,0.7544739376984264,0.4910521246031472,0.4076659147648769,False
KMI,Kinder Morgan,Midstream,SPY,ONI,6,180,-0.124916456823553,-0.0285090333209874,-0.7250591496183496,0.46936782218229517,0.5306321778177048,0.7005509029780991,0.5685565022040774,False
KMI,Kinder Morgan,Midstream,SPY,ONI,12,174,-0.13484354202535237,-0.04304266450942461,-0.6803616678677706,0.4971902680832781,0.502809731916722,0.7135078541817728,0.5833699145510464,False
KMI,Kinder Morgan,Midstream,SPY,dONI,1,185,-0.11228977505005165,-0.039448991974979294,-1.282842487296224,0.20116965475182966,0.7988303452481703,0.4121524633939925,0.34044095419540404,False
KMI,Kinder Morgan,Midstream,SPY,dONI,3,183,-0.24005021942953264,-0.15431156273042448,-2.252388435270619,0.025498850014534096,0.9745011499854659,0.10561315533387033,0.0968120590560478,False
KMI,Kinder Morgan,Midstream,SPY,dONI,6,180,-0.19204513422989916,-0.19058241103248574,-1.7984742644801783,0.0737962601614274,0.9262037398385726,0.21418882200006517,0.17551542957312463,False
KMI,Kinder Morgan,Midstream,SPY,dONI,12,174,-0.007344906031751205,-0.01022615112261217,-0.06740295666715776,0.9463392031848215,0.053660796815178546,0.9732759150012849,0.9463392031848215,True
KMI,Kinder Morgan,Midstream,XLE,ONI,1,185,0.008378482386200167,0.0006795656526142363,0.07626278556134736,0.9392933424447645,0.06070665755523552,0.9732759150012849,0.9773236126407123,True
KMI,Kinder Morgan,Midstream,XLE,ONI,3,183,0.025460978369498295,0.003715586868818342,0.2015823601370394,0.8404696061523795,0.15953039384762047,0.9414088118345796,0.9773236126407123,True
KMI,Kinder Morgan,Midstream,XLE,ONI,6,180,0.0839349507424763,0.018556788671697404,0.535150999825153,0.5932133717405385,0.40678662825946155,0.7549988367606854,0.9126359565239053,True
KMI,Kinder Morgan,Midstream,XLE,ONI,12,174,0.13417865572765222,0.045438383052495084,0.6695920600876577,0.5040157453158403,0.49598425468415974,0.7135078541817728,0.9126359565239053,True
